isco3,country,employment_thousands,mean_annual_wage_eur,wage_source,wage_level
911,EE,6.7,13121.0,eurostat,isco1
912,EE,7.6,13121.0,eurostat,isco1
921,EE,2.9,13121.0,eurostat,isco1
931,EE,5.3,13121.0,eurostat,isco1
932,EE,2.4,13121.0,eurostat,isco1
933,EE,7.1,13121.0,eurostat,isco1
941,EE,5.6,13121.0,eurostat,isco1
951,EE,,13121.0,eurostat,isco1
952,EE,,13121.0,eurostat,isco1
961,EE,3.4,13121.0,eurostat,isco1
962,EE,10.4,13121.0,eurostat,isco1
011,EL,40.1,,,
021,EL,18.4,,,
031,EL,8.3,,,
111,EL,4.4,58807.0,eurostat,isco1
112,EL,1.5,58807.0,eurostat,isco1
121,EL,13.2,58807.0,eurostat,isco1
122,EL,10.7,58807.0,eurostat,isco1
131,EL,0.7,58807.0,eurostat,isco1
132,EL,21.1,58807.0,eurostat,isco1
133,EL,2.3,58807.0,eurostat,isco1
134,EL,9.1,58807.0,eurostat,isco1
141,EL,3.0,58807.0,eurostat,isco1
142,EL,37.2,58807.0,eurostat,isco1
143,EL,14.4,58807.0,eurostat,isco1
211,EL,16.1,30221.0,eurostat,isco1
212,EL,3.9,30221.0,eurostat,isco1
213,EL,22.1,30221.0,eurostat,isco1
214,EL,68.6,30221.0,eurostat,isco1
215,EL,16.1,30221.0,eurostat,isco1
216,EL,25.5,30221.0,eurostat,isco1
221,EL,4.8,30221.0,eurostat,isco1
222,EL,9.6,30221.0,eurostat,isco1
223,EL,12.1,30221.0,eurostat,isco1
225,EL,26.5,30221.0,eurostat,isco1
226,EL,110.9,30221.0,eurostat,isco1
231,EL,97.5,30221.0,eurostat,isco1
232,EL,54.1,30221.0,eurostat,isco1
233,EL,41.1,30221.0,eurostat,isco1
234,EL,10.8,30221.0,eurostat,isco1
235,EL,80.1,30221.0,eurostat,isco1
241,EL,33.2,30221.0,eurostat,isco1
242,EL,47.4,30221.0,eurostat,isco1
243,EL,46.4,30221.0,eurostat,isco1
251,EL,38.1,30221.0,eurostat,isco1
252,EL,13.8,30221.0,eurostat,isco1
261,EL,13.1,30221.0,eurostat,isco1
262,EL,8.5,30221.0,eurostat,isco1
263,EL,50.8,30221.0,eurostat,isco1
264,EL,27.7,30221.0,eurostat,isco1
265,EL,43.1,30221.0,eurostat,isco1
311,EL,30.5,27170.0,eurostat,isco1
312,EL,13.5,27170.0,eurostat,isco1
313,EL,8.0,27170.0,eurostat,isco1
314,EL,2.8,27170.0,eurostat,isco1
315,EL,6.4,27170.0,eurostat,isco1
321,EL,3.5,27170.0,eurostat,isco1
322,EL,0.5,27170.0,eurostat,isco1
323,EL,0.5,27170.0,eurostat,isco1
324,EL,3.0,27170.0,eurostat,isco1
325,EL,16.9,27170.0,eurostat,isco1
331,EL,21.8,27170.0,eurostat,isco1
332,EL,35.5,27170.0,eurostat,isco1
333,EL,38.7,27170.0,eurostat,isco1
334,EL,15.0,27170.0,eurostat,isco1
335,EL,13.7,27170.0,eurostat,isco1
341,EL,12.5,27170.0,eurostat,isco1
342,EL,11.6,27170.0,eurostat,isco1
343,EL,20.8,27170.0,eurostat,isco1
351,EL,6.5,27170.0,eurostat,isco1
352,EL,11.3,27170.0,eurostat,isco1
411,EL,115.7,24048.0,eurostat,isco1
412,EL,57.8,24048.0,eurostat,isco1
413,EL,115.7,24048.0,eurostat,isco1
421,EL,30.2,24048.0,eurostat,isco1
422,EL,49.7,24048.0,eurostat,isco1
431,EL,19.5,24048.0,eurostat,isco1
432,EL,49.5,24048.0,eurostat,isco1
441,EL,22.7,24048.0,eurostat,isco1
511,EL,40.9,19153.0,eurostat,isco1
512,EL,15.7,19153.0,eurostat,isco1
513,EL,31.4,19153.0,eurostat,isco1
514,EL,53.4,19153.0,eurostat,isco1
515,EL,25.1,19153.0,eurostat,isco1
516,EL,103.7,19153.0,eurostat,isco1
521,EL,14.5,19153.0,eurostat,isco1
522,EL,341.3,19153.0,eurostat,isco1
523,EL,21.8,19153.0,eurostat,isco1
524,EL,167.0,19153.0,eurostat,isco1
531,EL,27.0,19153.0,eurostat,isco1
532,EL,14.7,19153.0,eurostat,isco1
541,EL,98.0,19153.0,eurostat,isco1
611,EL,210.9,19297.0,eurostat,isco1
612,EL,140.6,19297.0,eurostat,isco1
613,EL,28.1,19297.0,eurostat,isco1
621,EL,0.6,19297.0,eurostat,isco1
622,EL,8.9,19297.0,eurostat,isco1
711,EL,45.0,23912.0,eurostat,isco1
712,EL,62.5,23912.0,eurostat,isco1
713,EL,27.5,23912.0,eurostat,isco1
721,EL,26.1,23912.0,eurostat,isco1
722,EL,44.5,23912.0,eurostat,isco1
723,EL,31.9,23912.0,eurostat,isco1
731,EL,10.1,23912.0,eurostat,isco1
732,EL,3.8,23912.0,eurostat,isco1
741,EL,42.4,23912.0,eurostat,isco1
742,EL,31.8,23912.0,eurostat,isco1
751,EL,18.5,23912.0,eurostat,isco1
752,EL,9.6,23912.0,eurostat,isco1
753,EL,27.4,23912.0,eurostat,isco1
754,EL,23.3,23912.0,eurostat,isco1
811,EL,6.8,23208.0,eurostat,isco1
812,EL,5.0,23208.0,eurostat,isco1
813,EL,8.4,23208.0,eurostat,isco1
814,EL,9.2,23208.0,eurostat,isco1
815,EL,13.1,23208.0,eurostat,isco1
816,EL,14.4,23208.0,eurostat,isco1
817,EL,5.0,23208.0,eurostat,isco1
818,EL,6.0,23208.0,eurostat,isco1
821,EL,3.9,23208.0,eurostat,isco1
831,EL,25.5,23208.0,eurostat,isco1
832,EL,33.9,23208.0,eurostat,isco1
833,EL,50.9,23208.0,eurostat,isco1
834,EL,80.6,23208.0,eurostat,isco1
835,EL,29.7,23208.0,eurostat,isco1
911,EL,46.6,18094.0,eurostat,isco1
912,EL,53.2,18094.0,eurostat,isco1
921,EL,35.4,18094.0,eurostat,isco1
931,EL,20.5,18094.0,eurostat,isco1
932,EL,9.1,18094.0,eurostat,isco1
933,EL,27.3,18094.0,eurostat,isco1
941,EL,32.6,18094.0,eurostat,isco1
951,EL,,18094.0,eurostat,isco1
952,EL,,18094.0,eurostat,isco1
961,EL,9.9,18094.0,eurostat,isco1
962,EL,29.7,18094.0,eurostat,isco1
011,ES,13.1,,,
021,ES,24.4,,,
031,ES,61.8,,,
111,ES,38.0,63626.0,eurostat,isco1
112,ES,13.4,63626.0,eurostat,isco1
121,ES,128.4,63626.0,eurostat,isco1
122,ES,104.7,63626.0,eurostat,isco1
131,ES,5.3,63626.0,eurostat,isco1
132,ES,157.9,63626.0,eurostat,isco1
133,ES,17.3,63626.0,eurostat,isco1
134,ES,67.7,63626.0,eurostat,isco1
141,ES,16.2,63626.0,eurostat,isco1
142,ES,198.9,63626.0,eurostat,isco1
143,ES,77.1,63626.0,eurostat,isco1
211,ES,76.2,44075.0,eurostat,isco1
212,ES,18.4,44075.0,eurostat,isco1
213,ES,105.2,44075.0,eurostat,isco1
214,ES,326.0,44075.0,eurostat,isco1
215,ES,76.2,44075.0,eurostat,isco1
216,ES,120.9,44075.0,eurostat,isco1
221,ES,23.3,44075.0,eurostat,isco1
222,ES,46.7,44075.0,eurostat,isco1
223,ES,58.4,44075.0,eurostat,isco1
225,ES,128.4,44075.0,eurostat,isco1
226,ES,536.8,44075.0,eurostat,isco1
231,ES,411.0,44075.0,eurostat,isco1
232,ES,228.3,44075.0,eurostat,isco1
233,ES,173.5,44075.0,eurostat,isco1
234,ES,45.7,44075.0,eurostat,isco1
235,ES,337.9,44075.0,eurostat,isco1
241,ES,154.6,44075.0,eurostat,isco1
242,ES,220.9,44075.0,eurostat,isco1
243,ES,216.4,44075.0,eurostat,isco1
251,ES,200.8,44075.0,eurostat,isco1
252,ES,73.0,44075.0,eurostat,isco1
261,ES,59.8,44075.0,eurostat,isco1
262,ES,38.7,44075.0,eurostat,isco1
263,ES,232.3,44075.0,eurostat,isco1
264,ES,126.7,44075.0,eurostat,isco1
265,ES,197.1,44075.0,eurostat,isco1
311,ES,251.3,35163.0,eurostat,isco1
312,ES,111.5,35163.0,eurostat,isco1
313,ES,66.1,35163.0,eurostat,isco1
314,ES,22.7,35163.0,eurostat,isco1
315,ES,52.9,35163.0,eurostat,isco1
321,ES,40.0,35163.0,eurostat,isco1
322,ES,5.7,35163.0,eurostat,isco1
323,ES,5.7,35163.0,eurostat,isco1
324,ES,34.3,35163.0,eurostat,isco1
325,ES,194.4,35163.0,eurostat,isco1
331,ES,189.8,35163.0,eurostat,isco1
332,ES,309.1,35163.0,eurostat,isco1
333,ES,336.2,35163.0,eurostat,isco1
334,ES,130.1,35163.0,eurostat,isco1
335,ES,119.3,35163.0,eurostat,isco1
341,ES,97.0,35163.0,eurostat,isco1
342,ES,90.5,35163.0,eurostat,isco1
343,ES,161.7,35163.0,eurostat,isco1
351,ES,155.9,35163.0,eurostat,isco1
352,ES,272.9,35163.0,eurostat,isco1
411,ES,213.1,27214.0,eurostat,isco1
412,ES,106.6,27214.0,eurostat,isco1
413,ES,213.1,27214.0,eurostat,isco1
421,ES,351.9,27214.0,eurostat,isco1
422,ES,578.2,27214.0,eurostat,isco1
431,ES,171.8,27214.0,eurostat,isco1
432,ES,437.3,27214.0,eurostat,isco1
441,ES,81.5,27214.0,eurostat,isco1
511,ES,151.0,21897.0,eurostat,isco1
512,ES,58.1,21897.0,eurostat,isco1
513,ES,116.1,21897.0,eurostat,isco1
514,ES,197.4,21897.0,eurostat,isco1
515,ES,92.9,21897.0,eurostat,isco1
516,ES,383.2,21897.0,eurostat,isco1
521,ES,56.7,21897.0,eurostat,isco1
522,ES,1332.4,21897.0,eurostat,isco1
523,ES,85.0,21897.0,eurostat,isco1
524,ES,652.0,21897.0,eurostat,isco1
531,ES,553.0,21897.0,eurostat,isco1
532,ES,301.7,21897.0,eurostat,isco1
541,ES,468.3,21897.0,eurostat,isco1
611,ES,206.6,22485.0,eurostat,isco1
612,ES,137.7,22485.0,eurostat,isco1
613,ES,27.5,22485.0,eurostat,isco1
621,ES,1.7,22485.0,eurostat,isco1
622,ES,27.4,22485.0,eurostat,isco1
711,ES,319.8,26914.0,eurostat,isco1
712,ES,444.2,26914.0,eurostat,isco1
713,ES,195.5,26914.0,eurostat,isco1
721,ES,143.8,26914.0,eurostat,isco1
722,ES,245.1,26914.0,eurostat,isco1
723,ES,175.8,26914.0,eurostat,isco1
731,ES,54.5,26914.0,eurostat,isco1
732,ES,20.5,26914.0,eurostat,isco1
741,ES,212.2,26914.0,eurostat,isco1
742,ES,159.1,26914.0,eurostat,isco1
751,ES,74.6,26914.0,eurostat,isco1
752,ES,38.7,26914.0,eurostat,isco1
753,ES,110.5,26914.0,eurostat,isco1
754,ES,93.9,26914.0,eurostat,isco1
811,ES,42.5,27901.0,eurostat,isco1
812,ES,31.0,27901.0,eurostat,isco1
813,ES,52.3,27901.0,eurostat,isco1
814,ES,57.2,27901.0,eurostat,isco1
815,ES,81.7,27901.0,eurostat,isco1
816,ES,89.8,27901.0,eurostat,isco1
817,ES,31.0,27901.0,eurostat,isco1
818,ES,37.6,27901.0,eurostat,isco1
821,ES,134.8,27901.0,eurostat,isco1
831,ES,121.1,27901.0,eurostat,isco1
832,ES,161.5,27901.0,eurostat,isco1
833,ES,242.2,27901.0,eurostat,isco1
834,ES,383.5,27901.0,eurostat,isco1
835,ES,141.3,27901.0,eurostat,isco1
911,ES,536.0,20562.0,eurostat,isco1
912,ES,612.5,20562.0,eurostat,isco1
921,ES,328.4,20562.0,eurostat,isco1
931,ES,270.4,20562.0,eurostat,isco1
932,ES,120.2,20562.0,eurostat,isco1
933,ES,360.6,20562.0,eurostat,isco1
941,ES,204.4,20562.0,eurostat,isco1
951,ES,3.4,20562.0,eurostat,isco1
952,ES,3.4,20562.0,eurostat,isco1
961,ES,39.6,20562.0,eurostat,isco1
962,ES,118.7,20562.0,eurostat,isco1
011,EU27,266.2,53997.0,eurostat,isco1
021,EU27,358.2,53997.0,eurostat,isco1
031,EU27,587.9,53997.0,eurostat,isco1
111,EU27,1178.6,74626.0,eurostat,isco1
112,EU27,416.0,74626.0,eurostat,isco1
121,EU27,1580.4,74626.0,eurostat,isco1
122,EU27,1289.3,74626.0,eurostat,isco1
131,EU27,75.7,74626.0,eurostat,isco1
132,EU27,2252.3,74626.0,eurostat,isco1
133,EU27,246.1,74626.0,eurostat,isco1
134,EU27,965.3,74626.0,eurostat,isco1
141,EU27,134.3,74626.0,eurostat,isco1
142,EU27,1644.8,74626.0,eurostat,isco1
143,EU27,637.8,74626.0,eurostat,isco1
211,EU27,797.5,51477.0,eurostat,isco1
212,EU27,192.5,51477.0,eurostat,isco1
213,EU27,1100.0,51477.0,eurostat,isco1
214,EU27,3410.1,51477.0,eurostat,isco1
215,EU27,797.5,51477.0,eurostat,isco1
216,EU27,1265.1,51477.0,eurostat,isco1
221,EU27,178.8,51477.0,eurostat,isco1
222,EU27,357.5,51477.0,eurostat,isco1
223,EU27,446.9,51477.0,eurostat,isco1
225,EU27,983.2,51477.0,eurostat,isco1
226,EU27,4111.4,51477.0,eurostat,isco1
231,EU27,3750.0,51477.0,eurostat,isco1
232,EU27,2083.3,51477.0,eurostat,isco1
233,EU27,1583.3,51477.0,eurostat,isco1
234,EU27,416.7,51477.0,eurostat,isco1
235,EU27,3083.3,51477.0,eurostat,isco1
241,EU27,2541.5,51477.0,eurostat,isco1
242,EU27,3630.7,51477.0,eurostat,isco1
243,EU27,3558.1,51477.0,eurostat,isco1
251,EU27,3872.9,51477.0,eurostat,isco1
252,EU27,1408.3,51477.0,eurostat,isco1
261,EU27,557.9,51477.0,eurostat,isco1
262,EU27,361.0,51477.0,eurostat,isco1
263,EU27,2165.9,51477.0,eurostat,isco1
264,EU27,1181.4,51477.0,eurostat,isco1
265,EU27,1837.7,51477.0,eurostat,isco1
311,EU27,3474.5,43974.0,eurostat,isco1
312,EU27,1541.3,43974.0,eurostat,isco1
313,EU27,914.3,43974.0,eurostat,isco1
314,EU27,313.5,43974.0,eurostat,isco1
315,EU27,731.5,43974.0,eurostat,isco1
321,EU27,888.8,43974.0,eurostat,isco1
322,EU27,127.0,43974.0,eurostat,isco1
323,EU27,127.0,43974.0,eurostat,isco1
324,EU27,761.9,43974.0,eurostat,isco1
325,EU27,4317.2,43974.0,eurostat,isco1
331,EU27,2324.5,43974.0,eurostat,isco1
332,EU27,3785.7,43974.0,eurostat,isco1
333,EU27,4117.8,43974.0,eurostat,isco1
334,EU27,1594.0,43974.0,eurostat,isco1
335,EU27,1461.1,43974.0,eurostat,isco1
341,EU27,1025.5,43974.0,eurostat,isco1
342,EU27,957.1,43974.0,eurostat,isco1
343,EU27,1709.1,43974.0,eurostat,isco1
351,EU27,752.5,43974.0,eurostat,isco1
352,EU27,1317.0,43974.0,eurostat,isco1
411,EU27,3235.5,35388.0,eurostat,isco1
412,EU27,1617.8,35388.0,eurostat,isco1
413,EU27,3235.5,35388.0,eurostat,isco1
421,EU27,1355.8,35388.0,eurostat,isco1
422,EU27,2227.3,35388.0,eurostat,isco1
431,EU27,1730.8,35388.0,eurostat,isco1
432,EU27,4405.7,35388.0,eurostat,isco1
441,EU27,1591.8,35388.0,eurostat,isco1
511,EU27,1341.9,28155.0,eurostat,isco1
512,EU27,516.1,28155.0,eurostat,isco1
513,EU27,1032.3,28155.0,eurostat,isco1
514,EU27,1754.8,28155.0,eurostat,isco1
515,EU27,825.8,28155.0,eurostat,isco1
516,EU27,3406.4,28155.0,eurostat,isco1
521,EU27,357.8,28155.0,eurostat,isco1
522,EU27,8407.4,28155.0,eurostat,isco1
523,EU27,536.6,28155.0,eurostat,isco1
524,EU27,4114.2,28155.0,eurostat,isco1
531,EU27,4270.3,28155.0,eurostat,isco1
532,EU27,2329.3,28155.0,eurostat,isco1
541,EU27,3131.8,28155.0,eurostat,isco1
611,EU27,2625.7,30738.0,eurostat,isco1
612,EU27,1750.4,30738.0,eurostat,isco1
613,EU27,350.1,30738.0,eurostat,isco1
621,EU27,14.5,30738.0,eurostat,isco1
622,EU27,232.3,30738.0,eurostat,isco1
711,EU27,2523.1,31598.0,eurostat,isco1
712,EU27,3504.3,31598.0,eurostat,isco1
713,EU27,1541.9,31598.0,eurostat,isco1
721,EU27,1873.3,31598.0,eurostat,isco1
722,EU27,3191.5,31598.0,eurostat,isco1
723,EU27,2289.6,31598.0,eurostat,isco1
731,EU27,663.6,31598.0,eurostat,isco1
732,EU27,248.9,31598.0,eurostat,isco1
741,EU27,1769.8,31598.0,eurostat,isco1
742,EU27,1327.4,31598.0,eurostat,isco1
751,EU27,879.3,31598.0,eurostat,isco1
752,EU27,455.9,31598.0,eurostat,isco1
753,EU27,1302.6,31598.0,eurostat,isco1
754,EU27,1107.2,31598.0,eurostat,isco1
811,EU27,467.7,29469.0,eurostat,isco1
812,EU27,341.8,29469.0,eurostat,isco1
813,EU27,575.6,29469.0,eurostat,isco1
814,EU27,629.6,29469.0,eurostat,isco1
815,EU27,899.4,29469.0,eurostat,isco1
816,EU27,989.4,29469.0,eurostat,isco1
817,EU27,341.8,29469.0,eurostat,isco1
818,EU27,413.7,29469.0,eurostat,isco1
821,EU27,1630.1,29469.0,eurostat,isco1
831,EU27,955.5,29469.0,eurostat,isco1
832,EU27,1274.0,29469.0,eurostat,isco1
833,EU27,1911.0,29469.0,eurostat,isco1
834,EU27,3025.7,29469.0,eurostat,isco1
835,EU27,1114.7,29469.0,eurostat,isco1
911,EU27,2913.1,24121.0,eurostat,isco1
912,EU27,3329.3,24121.0,eurostat,isco1
921,EU27,1438.6,24121.0,eurostat,isco1
931,EU27,1878.7,24121.0,eurostat,isco1
932,EU27,835.0,24121.0,eurostat,isco1
933,EU27,2505.0,24121.0,eurostat,isco1
941,EU27,1540.3,24121.0,eurostat,isco1
951,EU27,51.1,24121.0,eurostat,isco1
952,EU27,51.1,24121.0,eurostat,isco1
961,EU27,456.2,24121.0,eurostat,isco1
962,EU27,1368.6,24121.0,eurostat,isco1
011,FI,3.7,,,
021,FI,4.3,,,
111,FI,6.5,111005.0,eurostat,isco1
112,FI,2.3,111005.0,eurostat,isco1
121,FI,20.3,111005.0,eurostat,isco1
122,FI,16.6,111005.0,eurostat,isco1
131,FI,0.7,111005.0,eurostat,isco1
132,FI,21.7,111005.0,eurostat,isco1
133,FI,2.4,111005.0,eurostat,isco1
134,FI,9.3,111005.0,eurostat,isco1
141,FI,0.4,111005.0,eurostat,isco1
142,FI,4.4,111005.0,eurostat,isco1
143,FI,1.7,111005.0,eurostat,isco1
211,FI,15.5,61980.0,eurostat,isco1
212,FI,3.8,61980.0,eurostat,isco1
213,FI,21.4,61980.0,eurostat,isco1
214,FI,66.5,61980.0,eurostat,isco1
215,FI,15.5,61980.0,eurostat,isco1
216,FI,24.7,61980.0,eurostat,isco1
221,FI,1.2,61980.0,eurostat,isco1
222,FI,2.3,61980.0,eurostat,isco1
223,FI,2.9,61980.0,eurostat,isco1
225,FI,6.5,61980.0,eurostat,isco1
226,FI,27.0,61980.0,eurostat,isco1
231,FI,47.0,61980.0,eurostat,isco1
232,FI,26.1,61980.0,eurostat,isco1
233,FI,19.8,61980.0,eurostat,isco1
234,FI,5.2,61980.0,eurostat,isco1
235,FI,38.6,61980.0,eurostat,isco1
241,FI,37.5,61980.0,eurostat,isco1
242,FI,53.5,61980.0,eurostat,isco1
243,FI,52.4,61980.0,eurostat,isco1
251,FI,83.2,61980.0,eurostat,isco1
252,FI,30.3,61980.0,eurostat,isco1
261,FI,7.5,61980.0,eurostat,isco1
262,FI,4.8,61980.0,eurostat,isco1
263,FI,29.0,61980.0,eurostat,isco1
264,FI,15.8,61980.0,eurostat,isco1
265,FI,24.6,61980.0,eurostat,isco1
311,FI,47.2,49112.0,eurostat,isco1
312,FI,20.9,49112.0,eurostat,isco1
313,FI,12.4,49112.0,eurostat,isco1
314,FI,4.3,49112.0,eurostat,isco1
315,FI,9.9,49112.0,eurostat,isco1
321,FI,14.9,49112.0,eurostat,isco1
322,FI,2.1,49112.0,eurostat,isco1
323,FI,2.1,49112.0,eurostat,isco1
324,FI,12.8,49112.0,eurostat,isco1
325,FI,72.5,49112.0,eurostat,isco1
331,FI,27.0,49112.0,eurostat,isco1
332,FI,44.0,49112.0,eurostat,isco1
333,FI,47.8,49112.0,eurostat,isco1
334,FI,18.5,49112.0,eurostat,isco1
335,FI,17.0,49112.0,eurostat,isco1
341,FI,22.7,49112.0,eurostat,isco1
342,FI,21.2,49112.0,eurostat,isco1
343,FI,37.8,49112.0,eurostat,isco1
351,FI,11.2,49112.0,eurostat,isco1
352,FI,19.7,49112.0,eurostat,isco1
411,FI,11.9,38643.0,eurostat,isco1
412,FI,5.9,38643.0,eurostat,isco1
413,FI,11.9,38643.0,eurostat,isco1
421,FI,14.1,38643.0,eurostat,isco1
422,FI,23.1,38643.0,eurostat,isco1
431,FI,10.3,38643.0,eurostat,isco1
432,FI,26.1,38643.0,eurostat,isco1
441,FI,19.9,38643.0,eurostat,isco1
511,FI,17.7,35446.0,eurostat,isco1
512,FI,6.8,35446.0,eurostat,isco1
513,FI,13.7,35446.0,eurostat,isco1
514,FI,23.2,35446.0,eurostat,isco1
515,FI,10.9,35446.0,eurostat,isco1
516,FI,45.0,35446.0,eurostat,isco1
521,FI,4.0,35446.0,eurostat,isco1
522,FI,93.5,35446.0,eurostat,isco1
523,FI,6.0,35446.0,eurostat,isco1
524,FI,45.8,35446.0,eurostat,isco1
531,FI,130.4,35446.0,eurostat,isco1
532,FI,71.2,35446.0,eurostat,isco1
541,FI,19.8,35446.0,eurostat,isco1
611,FI,29.7,34278.0,eurostat,isco1
612,FI,19.8,34278.0,eurostat,isco1
613,FI,4.0,34278.0,eurostat,isco1
621,FI,0.4,34278.0,eurostat,isco1
622,FI,6.1,34278.0,eurostat,isco1
711,FI,29.1,45907.0,eurostat,isco1
712,FI,40.5,45907.0,eurostat,isco1
713,FI,17.8,45907.0,eurostat,isco1
721,FI,22.4,45907.0,eurostat,isco1
722,FI,38.2,45907.0,eurostat,isco1
723,FI,27.4,45907.0,eurostat,isco1
731,FI,3.7,45907.0,eurostat,isco1
732,FI,1.4,45907.0,eurostat,isco1
741,FI,21.6,45907.0,eurostat,isco1
742,FI,16.2,45907.0,eurostat,isco1
751,FI,4.5,45907.0,eurostat,isco1
752,FI,2.3,45907.0,eurostat,isco1
753,FI,6.7,45907.0,eurostat,isco1
754,FI,5.7,45907.0,eurostat,isco1
811,FI,5.7,45612.0,eurostat,isco1
812,FI,4.1,45612.0,eurostat,isco1
813,FI,7.0,45612.0,eurostat,isco1
814,FI,7.6,45612.0,eurostat,isco1
815,FI,10.9,45612.0,eurostat,isco1
816,FI,12.0,45612.0,eurostat,isco1
817,FI,4.1,45612.0,eurostat,isco1
818,FI,5.0,45612.0,eurostat,isco1
821,FI,17.2,45612.0,eurostat,isco1
831,FI,12.1,45612.0,eurostat,isco1
832,FI,16.1,45612.0,eurostat,isco1
833,FI,24.2,45612.0,eurostat,isco1
834,FI,38.3,45612.0,eurostat,isco1
835,FI,14.1,45612.0,eurostat,isco1
911,FI,34.4,32189.0,eurostat,isco1
912,FI,39.4,32189.0,eurostat,isco1
921,FI,4.2,32189.0,eurostat,isco1
931,FI,20.2,32189.0,eurostat,isco1
932,FI,9.0,32189.0,eurostat,isco1
933,FI,27.0,32189.0,eurostat,isco1
941,FI,28.6,32189.0,eurostat,isco1
951,FI,1.6,32189.0,eurostat,isco1
952,FI,1.6,32189.0,eurostat,isco1
961,FI,2.9,32189.0,eurostat,isco1
962,FI,8.6,32189.0,eurostat,isco1
011,FR,40.9,,,
021,FR,91.2,,,
031,FR,57.2,,,
111,FR,140.4,75695.0,eurostat,isco1
112,FR,49.6,75695.0,eurostat,isco1
121,FR,349.1,75695.0,eurostat,isco1
122,FR,284.8,75695.0,eurostat,isco1
131,FR,14.9,75695.0,eurostat,isco1
132,FR,443.2,75695.0,eurostat,isco1
133,FR,48.4,75695.0,eurostat,isco1
134,FR,189.9,75695.0,eurostat,isco1
141,FR,26.7,75695.0,eurostat,isco1
142,FR,326.5,75695.0,eurostat,isco1
143,FR,126.6,75695.0,eurostat,isco1
211,FR,132.6,52408.0,eurostat,isco1
212,FR,32.0,52408.0,eurostat,isco1
213,FR,182.9,52408.0,eurostat,isco1
214,FR,566.9,52408.0,eurostat,isco1
215,FR,132.6,52408.0,eurostat,isco1
216,FR,210.3,52408.0,eurostat,isco1
221,FR,25.5,52408.0,eurostat,isco1
222,FR,51.1,52408.0,eurostat,isco1
223,FR,63.8,52408.0,eurostat,isco1
225,FR,140.4,52408.0,eurostat,isco1
226,FR,587.2,52408.0,eurostat,isco1
231,FR,450.7,52408.0,eurostat,isco1
232,FR,250.4,52408.0,eurostat,isco1
233,FR,190.3,52408.0,eurostat,isco1
234,FR,50.1,52408.0,eurostat,isco1
235,FR,370.5,52408.0,eurostat,isco1
241,FR,442.3,52408.0,eurostat,isco1
242,FR,631.9,52408.0,eurostat,isco1
243,FR,619.2,52408.0,eurostat,isco1
251,FR,641.7,52408.0,eurostat,isco1
252,FR,233.4,52408.0,eurostat,isco1
261,FR,79.6,52408.0,eurostat,isco1
262,FR,51.5,52408.0,eurostat,isco1
263,FR,309.0,52408.0,eurostat,isco1
264,FR,168.6,52408.0,eurostat,isco1
265,FR,262.2,52408.0,eurostat,isco1
311,FR,475.1,39272.0,eurostat,isco1
312,FR,210.7,39272.0,eurostat,isco1
313,FR,125.0,39272.0,eurostat,isco1
314,FR,42.9,39272.0,eurostat,isco1
315,FR,100.0,39272.0,eurostat,isco1
321,FR,135.7,39272.0,eurostat,isco1
322,FR,19.4,39272.0,eurostat,isco1
323,FR,19.4,39272.0,eurostat,isco1
324,FR,116.3,39272.0,eurostat,isco1
325,FR,659.0,39272.0,eurostat,isco1
331,FR,344.0,39272.0,eurostat,isco1
332,FR,560.3,39272.0,eurostat,isco1
333,FR,609.4,39272.0,eurostat,isco1
334,FR,235.9,39272.0,eurostat,isco1
335,FR,216.2,39272.0,eurostat,isco1
341,FR,279.8,39272.0,eurostat,isco1
342,FR,261.2,39272.0,eurostat,isco1
343,FR,466.3,39272.0,eurostat,isco1
351,FR,76.0,39272.0,eurostat,isco1
352,FR,132.9,39272.0,eurostat,isco1
411,FR,379.5,29339.0,eurostat,isco1
412,FR,189.7,29339.0,eurostat,isco1
413,FR,379.5,29339.0,eurostat,isco1
421,FR,127.1,29339.0,eurostat,isco1
422,FR,208.9,29339.0,eurostat,isco1
431,FR,207.4,29339.0,eurostat,isco1
432,FR,528.0,29339.0,eurostat,isco1
441,FR,257.5,29339.0,eurostat,isco1
511,FR,154.4,29217.0,eurostat,isco1
512,FR,59.4,29217.0,eurostat,isco1
513,FR,118.7,29217.0,eurostat,isco1
514,FR,201.8,29217.0,eurostat,isco1
515,FR,95.0,29217.0,eurostat,isco1
516,FR,391.8,29217.0,eurostat,isco1
521,FR,32.1,29217.0,eurostat,isco1
522,FR,755.0,29217.0,eurostat,isco1
523,FR,48.2,29217.0,eurostat,isco1
524,FR,369.5,29217.0,eurostat,isco1
531,FR,889.3,29217.0,eurostat,isco1
532,FR,485.0,29217.0,eurostat,isco1
541,FR,444.2,29217.0,eurostat,isco1
611,FR,356.4,26341.0,eurostat,isco1
612,FR,237.6,26341.0,eurostat,isco1
613,FR,47.5,26341.0,eurostat,isco1
621,FR,2.0,26341.0,eurostat,isco1
622,FR,31.6,26341.0,eurostat,isco1
711,FR,320.3,30292.0,eurostat,isco1
712,FR,444.9,30292.0,eurostat,isco1
713,FR,195.8,30292.0,eurostat,isco1
721,FR,212.4,30292.0,eurostat,isco1
722,FR,361.9,30292.0,eurostat,isco1
723,FR,259.6,30292.0,eurostat,isco1
731,FR,82.3,30292.0,eurostat,isco1
732,FR,30.9,30292.0,eurostat,isco1
